Time_s,U_01_V,U_02_V,U_03_V,U_04_V,U_05_V,U_06_V,U_07_V,U_08_V,U_09_V,U_10_V,U_11_V,U_12_V,I_A
0 days 00:00:11.300000,3.9221958183443446,3.922800662386457,3.9223012603226364,3.922033447312823,3.9232329190719124,3.9235145747274394,3.9223830932181394,3.9234216719284034,3.923921644400296,3.9239989655822423,3.9225154563739997,3.924249693727188,-6.519236978633952
0 days 00:00:11.400000,3.9217536844424234,3.9238263429536038,3.924799617779643,3.921865123985215,3.920016349763094,3.9226704950150904,3.922586361113184,3.922205238523128,3.9218484226780697,3.9217243478725083,3.922621939180387,3.9232815853630463,-6.528218163341229
0 days 00:00:11.500000,3.9228696066552042,3.923314775118086,3.9229454328229436,3.9209423844656253,3.921729486495125,3.921221647351874,3.922107033818214,3.922305980171251,3.921747632867832,3.9218038895054175,3.9219759548513298,3.922324918704494,-6.537199348048508
0 days 00:00:11.600000,3.921361387604784,3.9219396271821503,3.9218702855673855,3.922117172660147,3.923548313690696,3.9234805941876796,3.9228619150822017,3.9226038668592422,3.9215178973567264,3.921434685216333,3.9225759639307785,3.920797070365459,-6.546180532755788
0 days 00:00:11.700000,3.9217156759708276,3.92082237332086,3.9212385109719663,3.9211216590540197,3.9219437675048217,3.9215357498898276,3.921615766880675,3.924438571863272,3.9214907577263176,3.9215032860561934,3.922858251726815,3.921000412696417,-6.555161717463065
0 days 00:00:11.800000,3.9230582724900573,3.9207317482523796,3.9224723644956008,3.920652062820054,3.9237337646693478,3.921018484088292,3.9202053491499553,3.9223073299590654,3.9207814749513727,3.920932004763613,3.9209273507729807,3.921857814511134,-6.564142902170344
0 days 00:00:11.900000,3.9224159023870984,3.9209952883771235,3.9225021629653116,3.9215778745349987,3.9209223660904162,3.9245259213986508,3.922083376523488,3.9210932288746476,3.9214029559426242,3.9220696169022755,3.923092988272841,3.9211218837893926,-6.573124086877623
0 days 00:00:12,3.918543267534336,3.921993353670441,3.9214558873143828,3.9218948065070256,3.9206012708837634,3.9214720641393104,3.9221977907129757,3.9218884283000905,3.9206465717670334,3.9210205412189088,3.920013211674504,3.9226655215733928,-6.5821052715849016
0 days 00:00:12.100000,3.920587101122616,3.9204371759776517,3.920328988416453,3.920691090133123,3.9230447950005924,3.9204681600179665,3.92139155275543,3.9218902916399885,3.921618534742311,3.9210217098141635,3.9210567787550485,3.921256302829944,-6.592758144482996
0 days 00:00:12.200000,3.920614022947677,3.9218157830920397,3.9214277719525783,3.9223095995939263,3.920278927014759,3.9237059916937285,3.9214460663112667,3.9213459027174054,3.9196569509634203,3.919050112780491,3.9233758890277652,3.9225685357008917,-6.60341101738109
0 days 00:00:12.300000,3.921788761884398,3.9190348541311097,3.920369040377944,3.9196963595616356,3.9195283571895336,3.920153420678474,3.918757235207862,3.922421152001345,3.9211810379641667,3.9202973291788017,3.921105149992356,3.9215443653264,-6.6140638902791835
0 days 00:00:12.400000,3.919441956339889,3.9203542372193567,3.9210010231689427,3.9196582588966935,3.9188423867104034,3.920860226927867,3.9208307325360234,3.9205644447000463,3.922330917138774,3.920563389502458,3.919669878741468,3.9211298024811896,-6.624716763177278
0 days 00:00:12.500000,3.9180142299592093,3.9204075655437607,3.9205641982684027,3.9202626122543855,3.9202034462858206,3.9204403104617267,3.921609319786486,3.9197890817004217,3.923396861943568,3.9202368317939715,3.919849404227479,3.9200714402722854,-6.635369636075372
0 days 00:00:12.600000,3.920783706674296,3.9205585683949886,3.921221940872628,3.92001442653828,3.920329446215112,3.9193282511681216,3.9198955777045357,3.9199259669834303,3.920549378379779,3.919481057869759,3.9197227842251903,3.9198038402848168,-6.646022508973466
0 days 00:00:12.700000,3.9203647928779928,3.9202114213887835,3.9194267705550425,3.9205272901558113,3.9173413760181495,3.92003643990508,3.919225042518798,3.9194082458292776,3.919324994628728,3.9205025088043564,3.9176997120909878,3.9218958118148355,-6.65667538187156
0 days 00:00:12.800000,3.9191717659705576,3.9191157804737577,3.9190127076561225,3.920828451490046,3.921027704947318,3.917658138627831,3.920117124101218,3.9204219258770165,3.917843868709478,3.920651574152394,3.921001011513227,3.920064524352433,-6.667328254769655
0 days 00:00:12.900000,3.9193674808085137,3.91859125472011,3.919957571464886,3.9182605947124314,3.9195246734333478,3.918644094995028,3.919801849826506,3.9186474473193647,3.9171470748330703,3.919805552410664,3.918622553538425,3.919401439767684,-6.677981127667748
0 days 00:00:13,3.919224893839411,3.919639590306347,3.9190014804015654,3.918527832570634,3.9190952137858734,3.918238483916356,3.919988062630539,3.9185160462065998,3.9184391830161345,3.920144298760632,3.919219995842144,3.9182925670337525,-6.688634000565842
0 days 00:00:13.100000,3.9189645847320618,3.91802395090626,3.9167712865151105,3.9193516435578495,3.9198109077139955,3.917781032483613,3.9186749909102745,3.9200468863859084,3.920015830601207,3.919214035832708,3.918199328298933,3.9193591972274238,-6.721455468801526
0 days 00:00:13.200000,3.916956083404742,3.919298254594005,3.918919929262748,3.9195634604516614,3.919176790580839,3.9187183395406477,3.918660477064899,3.91796933599565,3.917997389402029,3.918005348776822,3.9188612891184254,3.918167581505395,-6.7542769370372095
0 days 00:00:13.300000,3.918467739419392,3.916757418401226,3.9182039176058407,3.9171837716593845,3.918742922825525,3.9177801613670646,3.9181365725623443,3.916061120417607,3.917564901225245,3.919456132195368,3.9169521797454236,3.91842978359606,-6.787098405272895
0 days 00:00:13.400000,3.916801891923616,3.9173724801620398,3.9159674944988407,3.9162176953702463,3.9171830698107017,3.9170646609495137,3.9175657120543823,3.9155037386761222,3.9168116414776812,3.9179330073229743,3.9181014113913903,3.9163644384187934,-6.819919873508578
0 days 00:00:13.500000,3.917130180359366,3.9181575505904163,3.9187109350394613,3.9175125120985053,3.918190846124367,3.91866814436446,3.918037076557059,3.917219028617253,3.9169841123608204,3.918550966722898,3.916609813042633,3.9155181755640234,-6.852741341744261
0 days 00:00:13.600000,3.9159509189940787,3.917216763517214,3.915939300377806,3.9149487874743185,3.915909361833039,3.916240917967358,3.916726626961318,3.9167316335187263,3.916726145361339,3.9163367007980883,3.916533399353495,3.9157886919405853,-6.885562809979946
0 days 00:00:13.700000,3.9157440444818272,3.9147156843966773,3.914962135425909,3.9167305442005995,3.9169213307640716,3.9167216295031,3.9169813899483135,3.9167755975290612,3.915221420026896,3.9175430643906854,3.9134736304991646,3.9166002062179115,-6.91838427821563
0 days 00:00:13.800000,3.91598530727788,3.9159110107413353,3.914528253520208,3.914843315929911,3.9161957938581153,3.915597522475379,3.91582743702332,3.914770694435392,3.914696919343324,3.9145071082917706,3.915729459416435,3.9144099685876275,-6.951205746451313
0 days 00:00:13.900000,3.915750142035461,3.916758294823839,3.9137128070173364,3.916048769721793,3.9137228330451532,3.916341156683121,3.9150971310261307,3.916782668760498,3.9142066844050456,3.9152581597210503,3.9134877247226743,3.9154242945640734,-6.984027214686997
0 days 00:00:14,3.914861647235582,3.913235446813335,3.9130480406730097,3.914502117571134,3.9131435493936095,3.9150806647147762,3.914655493268205,3.91436455460509,3.9148614318610657,3.913894305946703,3.913093833583347,3.9139252154250226,-7.0168486829226815
0 days 00:00:14.100000,3.9138031685138577,3.915682906219784,3.9162656969971654,3.913705486021497,3.9124831707032484,3.913466129007051,3.9147171008370196,3.9121682442106174,3.9154858126395897,3.9134717830094123,3.912838291652175,3.9130266574950747,-7.054108760936167
0 days 00:00:14.200000,3.9116790664449783,3.9130378613536503,3.9136844030685265,3.9129763667917032,3.913287357899143,3.9148733285088864,3.9134487604815926,3.9137671031471566,3.913049620455757,3.912797671007504,3.912798037467939,3.9141316571073657,-7.091368838949652
0 days 00:00:14.300000,3.9128303727015896,3.9123020420952983,3.9129617787609248,3.9121637104909985,3.9134687568574233,3.9124153399066035,3.9148761993687273,3.9125100052474613,3.9126388114361936,3.913373910326645,3.9123006610907254,3.914242281162496,-7.128628916963137
0 days 00:00:14.400000,3.9133764498032857,3.9119082041732818,3.9122999753303596,3.9136412662759708,3.911440204552867,3.9119470856075718,3.9135680211678463,3.913552221766803,3.9124060151584197,3.9132147966380857,3.9133165605291214,3.911611632614226,-7.165888994976623
0 days 00:00:14.500000,3.9113803038688717,3.91221142975541,3.911731453245395,3.9101951190316644,3.911900626988161,3.91285967764052,3.9117089696207556,3.911270331985976,3.9114905720294773,3.9120895684869885,3.9124873883337665,3.9131644625869346,-7.203149072990107
0 days 00:00:14.600000,3.9102784230054297,3.9101638324884402,3.910557068466946,3.9113424880929184,3.912847779181134,3.912377133194706,3.9108825389383024,3.910987609467984,3.9105228871839954,3.9123586503710963,3.91232217553809,3.9120421593544745,-7.240409151003592
0 days 00:00:14.700000,3.9120050972655407,3.910480066398288,3.910658111114309,3.9126627634485973,3.9118574715052197,3.910631178783503,3.9105196802267868,3.911319701617099,3.9125404487387243,3.9097435022057874,3.912756878824473,3.9097809744055003,-7.277669229017079
0 days 00:00:14.800000,3.9119932424166093,3.9089918133533086,3.910008836413384,3.9110181007087395,3.911188630209767,3.910054153417604,3.9110746268078374,3.90994206184935,3.911577087514854,3.9096893032236824,3.9106466904943904,3.9130791719241045,-7.314929307030562
0 days 00:00:14.900000,3.908598182890002,3.9091860411480823,3.910553219080464,3.9110251604888266,3.907698406276246,3.910015982573712,3.9091084980177895,3.9094776168509853,3.911712406823273,3.9104913036343993,3.9097845596407477,3.909532177507279,-7.352189385044048
0 days 00:00:15,3.909340239147715,3.9095229446326947,3.9085296899382658,3.9087490857534983,3.9096536224073333,3.9112151088576548,3.9106598878860503,3.9101343104478334,3.90947421870393,3.9073130846081487,3.9109799988323366,3.9104950323864687,-7.389449463057533
0 days 00:00:15.100000,3.9118511128661315,3.910667618841713,3.9095688026770343,3.911597163065512,3.9089974730972186,3.9080278232004013,3.9111822878701594,3.9094971302845316,3.909763805861795,3.9107049272863326,3.90993730269389,3.9110259385572586,-7.300767384329427
0 days 00:00:15.200000,3.90946045802657,3.9119371627426953,3.9101084711649645,3.9119963897957386,3.9114222899153366,3.910954981042236,3.9082488606872654,3.909990198386813,3.9115787147725505,3.9099239501286704,3.9116762628524673,3.912596403280714,-7.212085305601323
0 days 00:00:15.300000,3.9127363167607996,3.9124231911205603,3.9127174726867753,3.9116953060798476,3.912785796316799,3.9126271549303633,3.9128012486374253,3.9118714910577075,3.9117229874070785,3.9109592203630803,3.9133292599553924,3.9121073370829187,-7.1234032268732195
0 days 00:00:15.400000,3.913040396401135,3.9125679388225345,3.9132404679212605,3.9135517883282684,3.9117185138981245,3.9129049297477065,3.912702046919259,3.9138477039506587,3.9141918021512705,3.913966016077339,3.912624656161594,3.9135281187296,-7.034721148145115
0 days 00:00:15.500000,3.9135495613123075,3.9135099964837847,3.9118498123700736,3.9140282698694757,3.9145877011914245,3.9148158420948453,3.913940025921203,3.9123654794950515,3.9161828557572393,3.9137115285360853,3.913067451544446,3.914780425881106,-6.9460390694170115
0 days 00:00:15.600000,3.9156987233847835,3.9147908349455687,3.9144957254798873,3.9151410040858288,3.91384481908421,3.913828915022049,3.914008204686952,3.9134204646443567,3.915780274880495,3.9139548349393065,3.9149054711499436,3.915130576909853,-6.857356990688906
0 days 00:00:15.700000,3.917255660027388,3.916225375067257,3.916620097072456,3.915625526842277,3.9152989827076254,3.9145827750631224,3.915328054416761,3.914083923851596,3.9137194003808644,3.9147293695822385,3.9162272293843334,3.915094222520942,-6.768674911960801
0 days 00:00:15.800000,3.915439870990905,3.917736429363423,3.9188372145899817,3.9163097777625278,3.9156218534693656,3.9156771035912583,3.9156880782090684,3.9170002607580896,3.9164953749623233,3.916302462001345,3.9149381313366107,3.916977612622467,-6.679992833232697
0 days 00:00:15.900000,3.9182306363263777,3.917485544434084,3.916523207400861,3.9189533598949793,3.916507882821894,3.916817039953518,3.9176516132120525,3.9163276042742305,3.9162939349351706,3.9167533066265987,3.9169703232519173,3.9189616451715668,-6.591310754504594
0 days 00:00:16,3.9184948144073304,3.916682824768701,3.9183711346494463,3.916667828394516,3.917787015257155,3.918769598988421,3.917969282043282,3.9163263516785887,3.9168319405102126,3.9179907401394276,3.9196598907733815,3.917512904955157,-6.5026286757764895
0 days 00:00:16.100000,3.919654046527373,3.9200603977005333,3.9200450516746983,3.9176545728919736,3.91802699736788,3.918696717517865,3.920427161991094,3.9197081606511737,3.9187709163824778,3.9187476387851565,3.919091672425333,3.9181982479066084,-6.431115464111917
0 days 00:00:16.200000,3.9188361084505807,3.9200086341859843,3.9201457499730648,3.9219816837122243,3.919377277426822,3.920108905705247,3.9205331214974284,3.919612194209959,3.919162523003562,3.919208144392954,3.918230468189104,3.9187011088842425,-6.359602252447346
0 days 00:00:16.300000,3.9202345683021393,3.921626614600445,3.92008391569578,3.920515130757139,3.918877432284735,3.9211940854491174,3.920563036025571,3.9200659978465056,3.919462353052265,3.919348860907885,3.918906441289614,3.9206539858504996,-6.288089040782774
0 days 00:00:16.400000,3.9202422680807087,3.924588521997104,3.9218426785527107,3.922642166652187,3.920973965735329,3.9193262270966405,3.921149720542172,3.9199098933640193,3.920612532865259,3.9199581126504364,3.9197486357873905,3.922745807939609,-6.216575829118202
0 days 00:00:16.500000,3.92205005099608,3.9203049438708364,3.922904802556025,3.9203373710318905,3.922467110230887,3.92119408452644,3.9218026056634927,3.922488622065024,3.923090408285658,3.9214361636758364,3.9221896839472743,3.9215079904561185,-6.145062617453632
0 days 00:00:16.600000,3.9224200460675003,3.9229702850827075,3.9238167645028033,3.923482768266,3.922165558866754,3.9243437094505307,3.9232471643535773,3.9236796388063664,3.922267363721389,3.9223842622951866,3.9233203276017274,3.9217032851652167,-6.073549405789059
0 days 00:00:16.700000,3.924637214309352,3.9238789436614314,3.9224739875961547,3.9235647872874737,3.924476086996313,3.923857556193391,3.9238017176364495,3.9245660261156887,3.924497376293898,3.923336926641002,3.921224339528294,3.923726156760685,-6.002036194124489
0 days 00:00:16.800000,3.9252967697459242,3.924418153521533,3.925159252341453,3.9235534679429844,3.924295978934755,3.925396152314844,3.922434085594394,3.9248236549414903,3.923807235248742,3.923522554090185,3.9243397842350816,3.9242793452661173,-5.930522982459917
0 days 00:00:16.900000,3.925033837673567,3.9237493820473346,3.925759738662383,3.925249605548658,3.9234919362386798,3.9252484932635934,3.923398223831038,3.925326384223848,3.9249353611714257,3.9239468472662127,3.9251887796012848,3.924776961450497,-5.8590097707953435
0 days 00:00:17,3.9270889279671652,3.9245625436827414,3.924031455819312,3.9250502310273347,3.925046801086506,3.925255825477064,3.9262347097118564,3.9238135775510807,3.926509216963648,3.924680481149991,3.925185863414797,3.92543003838044,-5.787496559130774
0 days 00:00:17.100000,3.9246434235923435,3.927694719098629,3.9249273435686423,3.9275672135145645,3.9261012573775895,3.9257267161583598,3.9273995692811536,3.926425341947985,3.925428591171586,3.9265645602854007,3.9255298848882108,3.924427155447097,-5.74693964401684
0 days 00:00:17.200000,3.9257987747653265,3.9262162696341325,3.9263707169323014,3.925100949752812,3.927969226846954,3.926083758832277,3.9266349814618247,3.92656912294783,3.9248154509247923,3.9272406309163768,3.9264022980470252,3.9250351295907233,-5.706382728902908
0 days 00:00:17.300000,3.9242982252367993,3.9250988542633567,3.9275605201733317,3.9264562316804477,3.9259013796349143,3.926680095740133,3.927156310145936,3.9266978112879025,3.9277560971976313,3.927764100748385,3.926658531421295,3.9279359124271607,-5.665825813788974
